full_name,month,commits,active_contributors,treatment_date,treatment_month,first_ai_file,treated,months_since_treatment,owner_type,queried_language,primary_language,created_at,license,ai_maturity_level,new_stars,new_issues,new_forks,prs_merged,new_releases
go-gorm/gorm,2025-11,4,4,,,,0,,Organization,Go,Go,2013-10-25T08:31:38Z,MIT,1,64,3,0,0,0
go-gorm/gorm,2025-12,2,2,,,,0,,Organization,Go,Go,2013-10-25T08:31:38Z,MIT,1,72,6,4,0,0
go-gorm/gorm,2026-01,2,2,,,,0,,Organization,Go,Go,2013-10-25T08:31:38Z,MIT,1,51,6,9,0,0
go-gorm/gorm,2026-02,0,0,,,,0,,Organization,Go,Go,2013-10-25T08:31:38Z,MIT,1,62,2,6,0,0
go-gorm/gorm,2026-03,10,6,,,,0,,Organization,Go,Go,2013-10-25T08:31:38Z,MIT,1,40,0,4,0,0
mudler/LocalAI,2024-01,83,8,2025-12-22T21:41:33+00:00,2025-12,AGENTS.md,0,-23,User,Go,Go,2023-03-18T22:58:02Z,MIT,2,1204,45,107,67,7
mudler/LocalAI,2024-02,82,15,2025-12-22T21:41:33+00:00,2025-12,AGENTS.md,0,-22,User,Go,Go,2023-03-18T22:58:02Z,MIT,2,1040,36,93,54,4
mudler/LocalAI,2024-03,115,15,2025-12-22T21:41:33+00:00,2025-12,AGENTS.md,0,-21,User,Go,Go,2023-03-18T22:58:02Z,MIT,2,1240,38,120,98,3
mudler/LocalAI,2024-04,211,16,2025-12-22T21:41:33+00:00,2025-12,AGENTS.md,0,-20,User,Go,Go,2023-03-18T22:58:02Z,MIT,2,1427,48,144,163,4
mudler/LocalAI,2024-05,206,17,2025-12-22T21:41:33+00:00,2025-12,AGENTS.md,0,-19,User,Go,Go,2023-03-18T22:58:02Z,MIT,2,999,46,101,165,3
mudler/LocalAI,2024-06,183,11,2025-12-22T21:41:33+00:00,2025-12,AGENTS.md,0,-18,User,Go,Go,2023-03-18T22:58:02Z,MIT,2,720,42,75,142,3
mudler/LocalAI,2024-07,355,13,2025-12-22T21:41:33+00:00,2025-12,AGENTS.md,0,-17,User,Go,Go,2023-03-18T22:58:02Z,MIT,2,753,42,62,306,5
mudler/LocalAI,2024-08,233,10,2025-12-22T21:41:33+00:00,2025-12,AGENTS.md,0,-16,User,Go,Go,2023-03-18T22:58:02Z,MIT,2,722,29,50,191,3
mudler/LocalAI,2024-09,168,9,2025-12-22T21:41:33+00:00,2025-12,AGENTS.md,0,-15,User,Go,Go,2023-03-18T22:58:02Z,MIT,2,681,33,66,160,1
mudler/LocalAI,2024-10,261,12,2025-12-22T21:41:33+00:00,2025-12,AGENTS.md,0,-14,User,Go,Go,2023-03-18T22:58:02Z,MIT,2,644,20,60,232,2
mudler/LocalAI,2024-11,177,10,2025-12-22T21:41:33+00:00,2025-12,AGENTS.md,0,-13,User,Go,Go,2023-03-18T22:58:02Z,MIT,2,2075,14,117,156,1
mudler/LocalAI,2024-12,147,8,2025-12-22T21:41:33+00:00,2025-12,AGENTS.md,0,-12,User,Go,Go,2023-03-18T22:58:02Z,MIT,2,869,14,77,128,2
mudler/LocalAI,2025-01,176,11,2025-12-22T21:41:33+00:00,2025-12,AGENTS.md,0,-11,User,Go,Go,2023-03-18T22:58:02Z,MIT,2,2446,18,190,141,1
mudler/LocalAI,2025-02,146,8,2025-12-22T21:41:33+00:00,2025-12,AGENTS.md,0,-10,User,Go,Go,2023-03-18T22:58:02Z,MIT,2,817,18,73,119,1
mudler/LocalAI,2025-03,150,5,2025-12-22T21:41:33+00:00,2025-12,AGENTS.md,0,-9,User,Go,Go,2023-03-18T22:58:02Z,MIT,2,643,15,70,130,0
mudler/LocalAI,2025-04,154,12,2025-12-22T21:41:33+00:00,2025-12,AGENTS.md,0,-8,User,Go,Go,2023-03-18T22:58:02Z,MIT,2,909,22,85,112,1
mudler/LocalAI,2025-05,162,7,2025-12-22T21:41:33+00:00,2025-12,AGENTS.md,0,-7,User,Go,Go,2023-03-18T22:58:02Z,MIT,2,630,30,53,113,1
mudler/LocalAI,2025-06,150,11,2025-12-22T21:41:33+00:00,2025-12,AGENTS.md,0,-6,User,Go,Go,2023-03-18T22:58:02Z,MIT,2,418,10,55,77,3
mudler/LocalAI,2025-07,159,10,2025-12-22T21:41:33+00:00,2025-12,AGENTS.md,0,-5,User,Go,Go,2023-03-18T22:58:02Z,MIT,2,429,15,49,70,1
mudler/LocalAI,2025-08,179,9,2025-12-22T21:41:33+00:00,2025-12,AGENTS.md,0,-4,User,Go,Go,2023-03-18T22:58:02Z,MIT,2,457,13,49,70,2
mudler/LocalAI,2025-09,127,13,2025-12-22T21:41:33+00:00,2025-12,AGENTS.md,0,-3,User,Go,Go,2023-03-18T22:58:02Z,MIT,2,382,13,34,49,2
mudler/LocalAI,2025-10,237,9,2025-12-22T21:41:33+00:00,2025-12,AGENTS.md,0,-2,User,Go,Go,2023-03-18T22:58:02Z,MIT,2,244,4,14,17,1
mudler/LocalAI,2025-11,163,11,2025-12-22T21:41:33+00:00,2025-12,AGENTS.md,0,-1,User,Go,Go,2023-03-18T22:58:02Z,MIT,2,1402,14,0,0,1
mudler/LocalAI,2025-12,195,13,2025-12-22T21:41:33+00:00,2025-12,AGENTS.md,1,0,User,Go,Go,2023-03-18T22:58:02Z,MIT,2,670,5,83,0,0
mudler/LocalAI,2026-01,182,14,2025-12-22T21:41:33+00:00,2025-12,AGENTS.md,1,1,User,Go,Go,2023-03-18T22:58:02Z,MIT,2,648,9,67,0,1
mudler/LocalAI,2026-02,178,16,2025-12-22T21:41:33+00:00,2025-12,AGENTS.md,1,2,User,Go,Go,2023-03-18T22:58:02Z,MIT,2,241,7,32,0,1
mudler/LocalAI,2026-03,271,16,2025-12-22T21:41:33+00:00,2025-12,AGENTS.md,1,3,User,Go,Go,2023-03-18T22:58:02Z,MIT,2,324,7,51,0,0
milvus-io/milvus,2024-01,260,36,2026-02-25T19:25:51+08:00,2026-02,CLAUDE.md,0,-25,Organization,Go,Go,2019-09-16T06:43:43Z,Apache-2.0,2,687,258,60,357,4
milvus-io/milvus,2024-02,160,38,2026-02-25T19:25:51+08:00,2026-02,CLAUDE.md,0,-24,Organization,Go,Go,2019-09-16T06:43:43Z,Apache-2.0,2,542,172,67,193,3
milvus-io/milvus,2024-03,268,39,2026-02-25T19:25:51+08:00,2026-02,CLAUDE.md,0,-23,Organization,Go,Go,2019-09-16T06:43:43Z,Apache-2.0,2,803,231,66,393,3
milvus-io/milvus,2024-04,262,43,2026-02-25T19:25:51+08:00,2026-02,CLAUDE.md,0,-22,Organization,Go,Go,2019-09-16T06:43:43Z,Apache-2.0,2,685,257,64,477,3
milvus-io/milvus,2024-05,255,36,2026-02-25T19:25:51+08:00,2026-02,CLAUDE.md,0,-21,Organization,Go,Go,2019-09-16T06:43:43Z,Apache-2.0,2,617,235,59,348,7
milvus-io/milvus,2024-06,216,42,2026-02-25T19:25:51+08:00,2026-02,CLAUDE.md,0,-20,Organization,Go,Go,2019-09-16T06:43:43Z,Apache-2.0,2,568,203,63,344,2
milvus-io/milvus,2024-07,234,36,2026-02-25T19:25:51+08:00,2026-02,CLAUDE.md,0,-19,Organization,Go,Go,2019-09-16T06:43:43Z,Apache-2.0,2,682,215,64,439,4
milvus-io/milvus,2024-08,223,41,2026-02-25T19:25:51+08:00,2026-02,CLAUDE.md,0,-18,Organization,Go,Go,2019-09-16T06:43:43Z,Apache-2.0,2,582,182,60,380,4
milvus-io/milvus,2024-09,227,37,2026-02-25T19:25:51+08:00,2026-02,CLAUDE.md,0,-17,Organization,Go,Go,2019-09-16T06:43:43Z,Apache-2.0,2,610,256,54,322,2
milvus-io/milvus,2024-10,223,41,2026-02-25T19:25:51+08:00,2026-02,CLAUDE.md,0,-16,Organization,Go,Go,2019-09-16T06:43:43Z,Apache-2.0,2,624,204,60,327,4
milvus-io/milvus,2024-11,263,39,2026-02-25T19:25:51+08:00,2026-02,CLAUDE.md,0,-15,Organization,Go,Go,2019-09-16T06:43:43Z,Apache-2.0,2,830,188,61,340,4
milvus-io/milvus,2024-12,219,38,2026-02-25T19:25:51+08:00,2026-02,CLAUDE.md,0,-14,Organization,Go,Go,2019-09-16T06:43:43Z,Apache-2.0,2,567,196,44,376,3
milvus-io/milvus,2025-01,173,39,2026-02-25T19:25:51+08:00,2026-02,CLAUDE.md,0,-13,Organization,Go,Go,2019-09-16T06:43:43Z,Apache-2.0,2,542,175,35,323,4
milvus-io/milvus,2025-02,170,38,2026-02-25T19:25:51+08:00,2026-02,CLAUDE.md,0,-12,Organization,Go,Go,2019-09-16T06:43:43Z,Apache-2.0,2,716,168,42,303,2
milvus-io/milvus,2025-03,175,37,2026-02-25T19:25:51+08:00,2026-02,CLAUDE.md,0,-11,Organization,Go,Go,2019-09-16T06:43:43Z,Apache-2.0,2,921,219,83,292,3
milvus-io/milvus,2025-04,194,40,2026-02-25T19:25:51+08:00,2026-02,CLAUDE.md,0,-10,Organization,Go,Go,2019-09-16T06:43:43Z,Apache-2.0,2,694,218,56,262,6
milvus-io/milvus,2025-05,174,34,2026-02-25T19:25:51+08:00,2026-02,CLAUDE.md,0,-9,Organization,Go,Go,2019-09-16T06:43:43Z,Apache-2.0,2,514,174,56,200,1
milvus-io/milvus,2025-06,186,31,2026-02-25T19:25:51+08:00,2026-02,CLAUDE.md,0,-8,Organization,Go,Go,2019-09-16T06:43:43Z,Apache-2.0,2,417,99,30,152,2
milvus-io/milvus,2025-07,221,38,2026-02-25T19:25:51+08:00,2026-02,CLAUDE.md,0,-7,Organization,Go,Go,2019-09-16T06:43:43Z,Apache-2.0,2,389,135,43,169,1
milvus-io/milvus,2025-08,169,40,2026-02-25T19:25:51+08:00,2026-02,CLAUDE.md,0,-6,Organization,Go,Go,2019-09-16T06:43:43Z,Apache-2.0,2,360,79,29,112,2
milvus-io/milvus,2025-09,194,42,2026-02-25T19:25:51+08:00,2026-02,CLAUDE.md,0,-5,Organization,Go,Go,2019-09-16T06:43:43Z,Apache-2.0,2,493,97,50,121,1
milvus-io/milvus,2025-10,157,32,2026-02-25T19:25:51+08:00,2026-02,CLAUDE.md,0,-4,Organization,Go,Go,2019-09-16T06:43:43Z,Apache-2.0,2,190,40,6,0,1
milvus-io/milvus,2025-11,189,33,2026-02-25T19:25:51+08:00,2026-02,CLAUDE.md,0,-3,Organization,Go,Go,2019-09-16T06:43:43Z,Apache-2.0,2,1129,69,0,0,1
milvus-io/milvus,2025-12,226,39,2026-02-25T19:25:51+08:00,2026-02,CLAUDE.md,0,-2,Organization,Go,Go,2019-09-16T06:43:43Z,Apache-2.0,2,415,81,37,0,2
milvus-io/milvus,2026-01,204,40,2026-02-25T19:25:51+08:00,2026-02,CLAUDE.md,0,-1,Organization,Go,Go,2019-09-16T06:43:43Z,Apache-2.0,2,215,69,19,0,1
milvus-io/milvus,2026-02,124,31,2026-02-25T19:25:51+08:00,2026-02,CLAUDE.md,1,0,Organization,Go,Go,2019-09-16T06:43:43Z,Apache-2.0,2,161,31,18,0,2
milvus-io/milvus,2026-03,210,33,2026-02-25T19:25:51+08:00,2026-02,CLAUDE.md,1,1,Organization,Go,Go,2019-09-16T06:43:43Z,Apache-2.0,2,118,37,15,0,1
docker/compose,2024-01,73,12,2026-03-22T18:02:05+01:00,2026-03,CLAUDE.md,0,-26,Organization,Go,Go,2013-12-09T11:40:58Z,Apache-2.0,2,466,67,58,40,6
docker/compose,2024-02,51,12,2026-03-22T18:02:05+01:00,2026-03,CLAUDE.md,0,-25,Organization,Go,Go,2013-12-09T11:40:58Z,Apache-2.0,2,255,53,46,24,0
docker/compose,2024-03,32,8,2026-03-22T18:02:05+01:00,2026-03,CLAUDE.md,0,-24,Organization,Go,Go,2013-12-09T11:40:58Z,Apache-2.0,2,270,61,45,22,4
docker/compose,2024-04,37,10,2026-03-22T18:02:05+01:00,2026-03,CLAUDE.md,0,-23,Organization,Go,Go,2013-12-09T11:40:58Z,Apache-2.0,2,268,45,42,22,1
docker/compose,2024-05,23,7,2026-03-22T18:02:05+01:00,2026-03,CLAUDE.md,0,-22,Organization,Go,Go,2013-12-09T11:40:58Z,Apache-2.0,2,276,51,33,19,1
docker/compose,2024-06,24,10,2026-03-22T18:02:05+01:00,2026-03,CLAUDE.md,0,-21,Organization,Go,Go,2013-12-09T11:40:58Z,Apache-2.0,2,309,33,32,19,4
docker/compose,2024-07,25,8,2026-03-22T18:02:05+01:00,2026-03,CLAUDE.md,0,-20,Organization,Go,Go,2013-12-09T11:40:58Z,Apache-2.0,2,343,47,46,21,3
docker/compose,2024-08,11,7,2026-03-22T18:02:05+01:00,2026-03,CLAUDE.md,0,-19,Organization,Go,Go,2013-12-09T11:40:58Z,Apache-2.0,2,325,37,49,8,1
docker/compose,2024-09,39,13,2026-03-22T18:02:05+01:00,2026-03,CLAUDE.md,0,-18,Organization,Go,Go,2013-12-09T11:40:58Z,Apache-2.0,2,282,34,40,26,5
docker/compose,2024-10,38,10,2026-03-22T18:02:05+01:00,2026-03,CLAUDE.md,0,-17,Organization,Go,Go,2013-12-09T11:40:58Z,Apache-2.0,2,270,38,35,33,1
docker/compose,2024-11,40,8,2026-03-22T18:02:05+01:00,2026-03,CLAUDE.md,0,-16,Organization,Go,Go,2013-12-09T11:40:58Z,Apache-2.0,2,264,39,43,28,3
docker/compose,2024-12,38,6,2026-03-22T18:02:05+01:00,2026-03,CLAUDE.md,0,-15,Organization,Go,Go,2013-12-09T11:40:58Z,Apache-2.0,2,230,38,33,21,1
docker/compose,2025-01,33,6,2026-03-22T18:02:05+01:00,2026-03,CLAUDE.md,0,-14,Organization,Go,Go,2013-12-09T11:40:58Z,Apache-2.0,2,302,40,30,27,2
docker/compose,2025-02,45,7,2026-03-22T18:02:05+01:00,2026-03,CLAUDE.md,0,-13,Organization,Go,Go,2013-12-09T11:40:58Z,Apache-2.0,2,264,31,42,32,2
docker/compose,2025-03,46,9,2026-03-22T18:02:05+01:00,2026-03,CLAUDE.md,0,-12,Organization,Go,Go,2013-12-09T11:40:58Z,Apache-2.0,2,276,39,57,37,1
docker/compose,2025-04,56,11,2026-03-22T18:02:05+01:00,2026-03,CLAUDE.md,0,-11,Organization,Go,Go,2013-12-09T11:40:58Z,Apache-2.0,2,189,46,34,34,2
docker/compose,2025-05,52,8,2026-03-22T18:02:05+01:00,2026-03,CLAUDE.md,0,-10,Organization,Go,Go,2013-12-09T11:40:58Z,Apache-2.0,2,260,37,28,32,2
docker/compose,2025-06,73,11,2026-03-22T18:02:05+01:00,2026-03,CLAUDE.md,0,-9,Organization,Go,Go,2013-12-09T11:40:58Z,Apache-2.0,2,144,27,36,30,3
docker/compose,2025-07,70,9,2026-03-22T18:02:05+01:00,2026-03,CLAUDE.md,0,-8,Organization,Go,Go,2013-12-09T11:40:58Z,Apache-2.0,2,132,28,34,35,1
docker/compose,2025-08,33,11,2026-03-22T18:02:05+01:00,2026-03,CLAUDE.md,0,-7,Organization,Go,Go,2013-12-09T11:40:58Z,Apache-2.0,2,145,18,18,10,0
docker/compose,2025-09,40,5,2026-03-22T18:02:05+01:00,2026-03,CLAUDE.md,0,-6,Organization,Go,Go,2013-12-09T11:40:58Z,Apache-2.0,2,113,10,17,21,1
docker/compose,2025-10,62,11,2026-03-22T18:02:05+01:00,2026-03,CLAUDE.md,0,-5,Organization,Go,Go,2013-12-09T11:40:58Z,Apache-2.0,2,83,6,8,4,1
docker/compose,2025-11,48,11,2026-03-22T18:02:05+01:00,2026-03,CLAUDE.md,0,-4,Organization,Go,Go,2013-12-09T11:40:58Z,Apache-2.0,2,91,4,0,0,0
docker/compose,2025-12,43,12,2026-03-22T18:02:05+01:00,2026-03,CLAUDE.md,0,-3,Organization,Go,Go,2013-12-09T11:40:58Z,Apache-2.0,2,77,11,87,0,1
docker/compose,2026-01,39,13,2026-03-22T18:02:05+01:00,2026-03,CLAUDE.md,0,-2,Organization,Go,Go,2013-12-09T11:40:58Z,Apache-2.0,2,71,13,20,0,0
docker/compose,2026-02,16,7,2026-03-22T18:02:05+01:00,2026-03,CLAUDE.md,0,-1,Organization,Go,Go,2013-12-09T11:40:58Z,Apache-2.0,2,55,7,12,0,0
docker/compose,2026-03,46,16,2026-03-22T18:02:05+01:00,2026-03,CLAUDE.md,1,0,Organization,Go,Go,2013-12-09T11:40:58Z,Apache-2.0,2,53,2,5,0,0
XTLS/Xray-core,2024-01,24,9,,,,0,,Organization,Go,Go,2020-11-09T11:23:10Z,MPL-2.0,1,570,48,83,20,1
XTLS/Xray-core,2024-02,30,9,,,,0,,Organization,Go,Go,2020-11-09T11:23:10Z,MPL-2.0,1,501,42,104,15,1
XTLS/Xray-core,2024-03,40,13,,,,0,,Organization,Go,Go,2020-11-09T11:23:10Z,MPL-2.0,1,566,66,96,31,2
XTLS/Xray-core,2024-04,33,15,,,,0,,Organization,Go,Go,2020-11-09T11:23:10Z,MPL-2.0,1,494,46,73,23,1
XTLS/Xray-core,2024-05,26,8,,,,0,,Organization,Go,Go,2020-11-09T11:23:10Z,MPL-2.0,1,480,38,70,17,2
XTLS/Xray-core,2024-06,35,7,,,,0,,Organization,Go,Go,2020-11-09T11:23:10Z,MPL-2.0,1,416,27,72,29,2
XTLS/Xray-core,2024-07,48,12,,,,0,,Organization,Go,Go,2020-11-09T11:23:10Z,MPL-2.0,1,626,30,107,24,7
XTLS/Xray-core,2024-08,42,14,,,,0,,Organization,Go,Go,2020-11-09T11:23:10Z,MPL-2.0,1,815,26,85,32,1
XTLS/Xray-core,2024-09,45,14,,,,0,,Organization,Go,Go,2020-11-09T11:23:10Z,MPL-2.0,1,606,27,83,36,4
XTLS/Xray-core,2024-10,27,8,,,,0,,Organization,Go,Go,2020-11-09T11:23:10Z,MPL-2.0,1,648,34,87,16,2
XTLS/Xray-core,2024-11,48,12,,,,0,,Organization,Go,Go,2020-11-09T11:23:10Z,MPL-2.0,1,651,30,94,38,4
XTLS/Xray-core,2024-12,35,8,,,,0,,Organization,Go,Go,2020-11-09T11:23:10Z,MPL-2.0,1,611,41,82,16,4
XTLS/Xray-core,2025-01,37,12,,,,0,,Organization,Go,Go,2020-11-09T11:23:10Z,MPL-2.0,1,602,34,84,26,2
XTLS/Xray-core,2025-02,41,12,,,,0,,Organization,Go,Go,2020-11-09T11:23:10Z,MPL-2.0,1,415,41,77,24,4
XTLS/Xray-core,2025-03,37,13,,,,0,,Organization,Go,Go,2020-11-09T11:23:10Z,MPL-2.0,1,448,41,73,23,3
XTLS/Xray-core,2025-04,30,12,,,,0,,Organization,Go,Go,2020-11-09T11:23:10Z,MPL-2.0,1,387,21,63,24,1
XTLS/Xray-core,2025-05,21,8,,,,0,,Organization,Go,Go,2020-11-09T11:23:10Z,MPL-2.0,1,495,26,74,16,0
XTLS/Xray-core,2025-06,30,17,,,,0,,Organization,Go,Go,2020-11-09T11:23:10Z,MPL-2.0,1,596,11,73,14,2
XTLS/Xray-core,2025-07,49,15,,,,0,,Organization,Go,Go,2020-11-09T11:23:10Z,MPL-2.0,1,418,13,62,24,4
XTLS/Xray-core,2025-08,57,10,,,,0,,Organization,Go,Go,2020-11-09T11:23:10Z,MPL-2.0,1,427,18,55,23,2
XTLS/Xray-core,2025-09,36,8,,,,0,,Organization,Go,Go,2020-11-09T11:23:10Z,MPL-2.0,1,318,19,39,11,1
XTLS/Xray-core,2025-10,17,7,,,,0,,Organization,Go,Go,2020-11-09T11:23:10Z,MPL-2.0,1,233,5,7,5,1
XTLS/Xray-core,2025-11,28,10,,,,0,,Organization,Go,Go,2020-11-09T11:23:10Z,MPL-2.0,1,325,11,0,0,0
XTLS/Xray-core,2025-12,28,11,,,,0,,Organization,Go,Go,2020-11-09T11:23:10Z,MPL-2.0,1,342,18,36,0,1
XTLS/Xray-core,2026-01,67,21,,,,0,,Organization,Go,Go,2020-11-09T11:23:10Z,MPL-2.0,1,282,18,48,0,0
XTLS/Xray-core,2026-02,26,10,,,,0,,Organization,Go,Go,2020-11-09T11:23:10Z,MPL-2.0,1,278,14,35,0,0
XTLS/Xray-core,2026-03,46,19,,,,0,,Organization,Go,Go,2020-11-09T11:23:10Z,MPL-2.0,1,202,5,24,0,0
juanfont/headscale,2024-01,8,4,2025-07-28T11:15:53+02:00,2025-07,CLAUDE.md,0,-18,User,Go,Go,2020-06-21T09:21:05Z,BSD-3-Clause,4,714,14,28,8,1
juanfont/headscale,2024-02,32,11,2025-07-28T11:15:53+02:00,2025-07,CLAUDE.md,0,-17,User,Go,Go,2020-06-21T09:21:05Z,BSD-3-Clause,4,506,33,32,28,1
juanfont/headscale,2024-03,16,12,2025-07-28T11:15:53+02:00,2025-07,CLAUDE.md,0,-16,User,Go,Go,2020-06-21T09:21:05Z,BSD-3-Clause,4,555,24,34,13,0
juanfont/headscale,2024-04,40,12,2025-07-28T11:15:53+02:00,2025-07,CLAUDE.md,0,-15,User,Go,Go,2020-06-21T09:21:05Z,BSD-3-Clause,4,566,16,44,30,4
juanfont/headscale,2024-05,21,10,2025-07-28T11:15:53+02:00,2025-07,CLAUDE.md,0,-14,User,Go,Go,2020-06-21T09:21:05Z,BSD-3-Clause,4,575,20,31,19,2
juanfont/headscale,2024-06,8,4,2025-07-28T11:15:53+02:00,2025-07,CLAUDE.md,0,-13,User,Go,Go,2020-06-21T09:21:05Z,BSD-3-Clause,4,486,16,31,8,0
juanfont/headscale,2024-07,16,7,2025-07-28T11:15:53+02:00,2025-07,CLAUDE.md,0,-12,User,Go,Go,2020-06-21T09:21:05Z,BSD-3-Clause,4,603,16,32,16,1
juanfont/headscale,2024-08,20,8,2025-07-28T11:15:53+02:00,2025-07,CLAUDE.md,0,-11,User,Go,Go,2020-06-21T09:21:05Z,BSD-3-Clause,4,573,27,46,20,2
juanfont/headscale,2024-09,40,11,2025-07-28T11:15:53+02:00,2025-07,CLAUDE.md,0,-10,User,Go,Go,2020-06-21T09:21:05Z,BSD-3-Clause,4,597,23,31,38,4
juanfont/headscale,2024-10,25,8,2025-07-28T11:15:53+02:00,2025-07,CLAUDE.md,0,-9,User,Go,Go,2020-06-21T09:21:05Z,BSD-3-Clause,4,603,26,29,15,0
juanfont/headscale,2024-11,29,11,2025-07-28T11:15:53+02:00,2025-07,CLAUDE.md,0,-8,User,Go,Go,2020-06-21T09:21:05Z,BSD-3-Clause,4,588,21,37,22,0
juanfont/headscale,2024-12,29,7,2025-07-28T11:15:53+02:00,2025-07,CLAUDE.md,0,-7,User,Go,Go,2020-06-21T09:21:05Z,BSD-3-Clause,4,659,26,31,21,2
juanfont/headscale,2025-01,25,6,2025-07-28T11:15:53+02:00,2025-07,CLAUDE.md,0,-6,User,Go,Go,2020-06-21T09:21:05Z,BSD-3-Clause,4,644,35,52,23,3
juanfont/headscale,2025-02,26,4,2025-07-28T11:15:53+02:00,2025-07,CLAUDE.md,0,-5,User,Go,Go,2020-06-21T09:21:05Z,BSD-3-Clause,4,592,26,34,23,2
juanfont/headscale,2025-03,23,7,2025-07-28T11:15:53+02:00,2025-07,CLAUDE.md,0,-4,User,Go,Go,2020-06-21T09:21:05Z,BSD-3-Clause,4,664,32,30,15,0
juanfont/headscale,2025-04,21,8,2025-07-28T11:15:53+02:00,2025-07,CLAUDE.md,0,-3,User,Go,Go,2020-06-21T09:21:05Z,BSD-3-Clause,4,1056,9,46,18,0
juanfont/headscale,2025-05,49,17,2025-07-28T11:15:53+02:00,2025-07,CLAUDE.md,0,-2,User,Go,Go,2020-06-21T09:21:05Z,BSD-3-Clause,4,1159,31,74,32,2
juanfont/headscale,2025-06,11,8,2025-07-28T11:15:53+02:00,2025-07,CLAUDE.md,0,-1,User,Go,Go,2020-06-21T09:21:05Z,BSD-3-Clause,4,385,9,23,4,0
juanfont/headscale,2025-07,35,11,2025-07-28T11:15:53+02:00,2025-07,CLAUDE.md,1,0,User,Go,Go,2020-06-21T09:21:05Z,BSD-3-Clause,4,424,8,24,12,0
juanfont/headscale,2025-08,30,11,2025-07-28T11:15:53+02:00,2025-07,CLAUDE.md,1,1,User,Go,Go,2020-06-21T09:21:05Z,BSD-3-Clause,4,419,14,19,8,0
juanfont/headscale,2025-09,23,6,2025-07-28T11:15:53+02:00,2025-07,CLAUDE.md,1,2,User,Go,Go,2020-06-21T09:21:05Z,BSD-3-Clause,4,316,5,19,9,0
juanfont/headscale,2025-10,33,8,2025-07-28T11:15:53+02:00,2025-07,CLAUDE.md,1,3,User,Go,Go,2020-06-21T09:21:05Z,BSD-3-Clause,4,310,5,5,0,1
juanfont/headscale,2025-11,61,13,2025-07-28T11:15:53+02:00,2025-07,CLAUDE.md,1,4,User,Go,Go,2020-06-21T09:21:05Z,BSD-3-Clause,4,344,9,0,0,1
juanfont/headscale,2025-12,48,8,2025-07-28T11:15:53+02:00,2025-07,CLAUDE.md,1,5,User,Go,Go,2020-06-21T09:21:05Z,BSD-3-Clause,4,289,6,20,0,0
juanfont/headscale,2026-01,92,5,2025-07-28T11:15:53+02:00,2025-07,CLAUDE.md,1,6,User,Go,Go,2020-06-21T09:21:05Z,BSD-3-Clause,4,302,7,22,0,0
juanfont/headscale,2026-02,103,7,2025-07-28T11:15:53+02:00,2025-07,CLAUDE.md,1,7,User,Go,Go,2020-06-21T09:21:05Z,BSD-3-Clause,4,357,6,30,0,0
juanfont/headscale,2026-03,94,6,2025-07-28T11:15:53+02:00,2025-07,CLAUDE.md,1,8,User,Go,Go,2020-06-21T09:21:05Z,BSD-3-Clause,4,217,5,12,0,0
gofiber/fiber,2024-01,27,11,2025-05-18T22:39:31+02:00,2025-05,AGENTS.md,0,-16,Organization,Go,Go,2020-01-16T03:59:20Z,MIT,2,462,12,39,20,1
gofiber/fiber,2024-02,34,14,2025-05-18T22:39:31+02:00,2025-05,AGENTS.md,0,-15,Organization,Go,Go,2020-01-16T03:59:20Z,MIT,2,394,21,27,30,1
gofiber/fiber,2024-03,36,17,2025-05-18T22:39:31+02:00,2025-05,AGENTS.md,0,-14,Organization,Go,Go,2020-01-16T03:59:20Z,MIT,2,674,23,57,30,3
gofiber/fiber,2024-04,20,6,2025-05-18T22:39:31+02:00,2025-05,AGENTS.md,0,-13,Organization,Go,Go,2020-01-16T03:59:20Z,MIT,2,426,29,27,13,1
gofiber/fiber,2024-05,11,4,2025-05-18T22:39:31+02:00,2025-05,AGENTS.md,0,-12,Organization,Go,Go,2020-01-16T03:59:20Z,MIT,2,374,16,21,8,0
gofiber/fiber,2024-06,22,9,2025-05-18T22:39:31+02:00,2025-05,AGENTS.md,0,-11,Organization,Go,Go,2020-01-16T03:59:20Z,MIT,2,360,9,17,23,2
gofiber/fiber,2024-07,30,9,2025-05-18T22:39:31+02:00,2025-05,AGENTS.md,0,-10,Organization,Go,Go,2020-01-16T03:59:20Z,MIT,2,446,12,28,24,0
gofiber/fiber,2024-08,9,5,2025-05-18T22:39:31+02:00,2025-05,AGENTS.md,0,-9,Organization,Go,Go,2020-01-16T03:59:20Z,MIT,2,484,13,28,6,0
gofiber/fiber,2024-09,15,9,2025-05-18T22:39:31+02:00,2025-05,AGENTS.md,0,-8,Organization,Go,Go,2020-01-16T03:59:20Z,MIT,2,587,12,32,15,0
gofiber/fiber,2024-10,20,12,2025-05-18T22:39:31+02:00,2025-05,AGENTS.md,0,-7,Organization,Go,Go,2020-01-16T03:59:20Z,MIT,2,458,11,27,16,0
gofiber/fiber,2024-11,28,8,2025-05-18T22:39:31+02:00,2025-05,AGENTS.md,0,-6,Organization,Go,Go,2020-01-16T03:59:20Z,MIT,2,377,12,24,17,0
gofiber/fiber,2024-12,33,12,2025-05-18T22:39:31+02:00,2025-05,AGENTS.md,0,-5,Organization,Go,Go,2020-01-16T03:59:20Z,MIT,2,386,19,24,25,2
